Data;Dia da Semana;Nome do Cliente;Número da Mesa;Quantidade de Pessoas;Tipo de Pedido;Sabor;Quantidade;Massa;Retirar Ingredientes;Adicionar Ingredientes Extras;Tipo de Bebida;Marca/Sabor da Bebida;Quantidade de Bebidas;Especificação da Bebida;Quantidade de Copos;Quantidade de Pratos;Forma de Pagamento;Pedido para Viagem
2025-02-25;Tuesday;Samuel;30;3;Esfiha;Pepperoni;12;Tradicional;Nenhum;Cebola extra;Suco;Suco Natural;3;Com Gelo e Limão;3;6;Dinheiro;Não
2025-02-25;Tuesday;Quentin;20;15;Pizza;Marguerita;7;Recheada;Sem tomate;Nenhum;"Refrigerante;Cerveja;Suco;Água";"Sprite;Império Pilsen;Del Valle Uva;H2O";"15;30;15;30";"Sem Gelo;Com Gelo;Com Gelo;Sem Gelo";90;30;Pix;Não
2025-02-25;Tuesday;Sabrina;38;9;Esfiha;Zucchini ao Pesto;36;Tradicional;Sem cebola;Catupiry extra;"Suco;Cerveja;Água";"Del Valle Maracujá;Brahma;Água Mineral";"9;18;18";"Com Gelo;Com Gelo e Limão;Sem Gelo";45;9;Pix;Sim
2025-02-25;Tuesday;Pietra;45;3;Esfiha;Mequi;12;Fina;Sem azeitonas;Catupiry extra;Refrigerante;Coca-Cola;3;Sem Gelo;3;6;Pix;Sim
2025-02-25;Tuesday;Miguel;4;7;Pizza;Frango com Queijo;3;Tradicional;Nenhum;Bacon extra;Refrigerante;Fanta Laranja;7;Sem Gelo;7;7;Cartão de Débito;Não
2025-02-25;Tuesday;Pietra;37;9;Esfiha;Frango com Queijo;36;Fina;Sem cebola;Nenhum;"Drink;Suco;Água";"Piña Colada;Del Valle Uva;Água Sem Gás";"9;9;18";"Com Gelo e Limão;Sem Gelo;Com Gelo";36;9;Pix;Não
2025-02-25;Tuesday;Nathan;11;7;Pizza;Napolitana;3;Tradicional;Nenhum;Bacon extra;"Cerveja;Água";"Skol;Água Sem Gás";"14;14";"Com Gelo;Com Gelo";28;14;Cartão de Crédito;Sim
2025-02-25;Tuesday;Alice;37;6;Pizza;Napoli ao Pesto;3;Tradicional;Sem queijo;Queijo extra;"Refrigerante;Cerveja";"Pepsi;Skol";"6;12";"Temperatura Ambiente;Com Gelo";18;12;Dinheiro;Sim
2025-02-25;Tuesday;Bruno;44;6;Pizza;Portuguesa;3;Tradicional;Sem cebola;Catupiry extra;"Refrigerante;Cerveja";"Pepsi;Skol";"6;12";"Temperatura Ambiente;Com Gelo";18;12;Dinheiro;Sim
2025-02-25;Tuesday;Olívia;29;4;Pizza;Alho com Queijo;2;Recheada;Sem cebola;Nenhum;Água;H2O;8;Com Gelo e Limão;8;8;Cartão de Débito;Sim
2025-02-25;Tuesday;Alice;33;9;Esfiha;Napolitana;36;Tradicional;Nenhum;Queijo extra;"Suco;Cerveja;Água";"Del Valle Maracujá;Brahma;Água Mineral";"9;18;18";"Com Gelo;Com Gelo e Limão;Sem Gelo";45;9;Pix;Sim
2025-02-25;Tuesday;Leonardo;14;4;Pizza;Frango com Queijo;2;Recheada;Nenhum;Bacon extra;Água;H2O;8;Com Gelo e Limão;8;8;Cartão de Débito;Sim
2025-02-25;Tuesday;Gustavo;33;4;Pizza;Vegetariana;2;Recheada;Sem tomate;Queijo extra;Cerveja;Império Pilsen;8;Com Gelo e Limão;8;4;Cartão de Crédito;Sim
2025-02-25;Tuesday;Nathan;40;3;Esfiha;Bacon;12;Recheada;Nenhum;Queijo extra;Cerveja;Antarctica;6;Com Gelo;6;3;Pix;Não
2025-02-25;Tuesday;Kevin;35;3;Esfiha;Romeu e Julieta;12;Fina;Nenhum;Leite condensado extra;Cerveja;Skol;6;Com Gelo;6;6;Vale Refeição;Não
2025-02-25;Tuesday;Thiago;34;4;Pizza;Napoli ao Pesto;2;Recheada;Sem azeitonas;Bacon extra;Vinho;Vinho Branco;2;Com Gelo e Limão;2;4;Cartão de Crédito;Sim
2025-02-25;Tuesday;Quésia;38;15;Pizza;Mequi;7;Recheada;Nenhum;Nenhum;"Refrigerante;Cerveja;Suco;Água";"Sprite;Império Pilsen;Del Valle Uva;H2O";"15;30;15;30";"Sem Gelo;Com Gelo;Com Gelo;Sem Gelo";90;30;Pix;Não
2025-02-25;Tuesday;Cecília;33;7;Pizza;Romeu e Julieta;3;Tradicional;Sem morango;Morango extra;Água;Água com Gás;14;Sem Gelo;14;14;Cartão de Débito;Não
2025-02-25;Tuesday;Juliana;29;7;Pizza;Napolitana;3;Tradicional;Nenhum;Bacon extra;Água;Água com Gás;14;Sem Gelo;14;14;Cartão de Débito;Não
2025-02-25;Tuesday;Vinícius;10;4;Pizza;Alho com Queijo;2;Fina;Sem tomate;Cebola extra;Cerveja;Corona;8;Temperatura Ambiente;8;8;Cartão de Crédito;Não
2025-02-25;Tuesday;Paulo;29;9;Esfiha;Pistache;36;Fina;Sem leite condensado;Chocolate extra;"Drink;Suco;Água";"Piña Colada;Del Valle Uva;Água Sem Gás";"9;9;18";"Com Gelo e Limão;Sem Gelo;Com Gelo";36;9;Pix;Não
2025-02-25;Tuesday;Nina;32;9;Esfiha;Marguerita;36;Fina;Nenhum;Queijo extra;"Drink;Suco;Água";"Piña Colada;Del Valle Uva;Água Sem Gás";"9;9;18";"Com Gelo e Limão;Sem Gelo;Com Gelo";36;9;Pix;Não
2025-02-25;Tuesday;Cecília;39;3;Pizza;Marguerita;1;Tradicional;Nenhum;Cebola extra;Refrigerante;Pepsi;3;Sem Gelo;3;3;Pix;Sim
2025-02-25;Tuesday;Ana;42;5;Esfiha;Pistache;20;Fina;Sem leite condensado;Leite condensado extra;Vinho;Vinho Branco;2;Com Gelo;2;10;Vale Refeição;Não
2025-02-25;Tuesday;Thiago;25;5;Esfiha;Banana com Canela;20;Tradicional;Nenhum;Morango extra;Suco;Suco de Frutas;5;Sem Gelo;5;5;Vale Refeição;Não
2025-02-25;Tuesday;Daniela;22;6;Pizza;Bacon;3;Tradicional;Sem tomate;Bacon extra;Água;Água com Gás;12;Com Gelo;12;12;Dinheiro;Não
2025-02-25;Tuesday;Rafaela;34;6;Pizza;Napolitana;3;Recheada;Nenhum;Cebola extra;"Vinho;Suco";"Vinho Branco;Del Valle Uva";"3;6";"Sem Gelo;Sem Gelo";9;6;Pix;Sim
2025-02-25;Tuesday;Bernardo;22;15;Esfiha;Bacon;60;Fina;Nenhum;Catupiry extra;"Refrigerante;Água;Suco;Cerveja";"Sprite;Água com Gás;Del Valle Uva;Brahma";"15;30;15;30";"Com Gelo e Limão;Com Gelo;Com Gelo e Limão;Com Gelo";90;15;Cartão de Débito;Não
2025-02-25;Tuesday;Kevin;43;5;Esfiha;Banana com Canela;20;Tradicional;Sem chocolate;Chocolate extra;Refrigerante;Sprite;5;Sem Gelo;5;10;Pix;Não
2025-02-25;Tuesday;Nina;1;5;Esfiha;Bacon;20;Tradicional;Nenhum;Catupiry extra;Refrigerante;Sprite;5;Sem Gelo;5;10;Pix;Não
2025-02-25;Tuesday;Otávio;10;3;Esfiha;Portuguesa;12;Fina;Nenhum;Nenhum;Água;Água Mineral;6;Com Gelo;6;6;Vale Refeição;Não
2025-02-25;Tuesday;Thiago;22;6;Pizza;Frango com Queijo;3;Fina;Sem cebola;Queijo extra;"Refrigerante;Cerveja";"Coca-Cola;Skol";"6;12";"Com Gelo;Com Gelo";18;12;Cartão de Crédito;Não
2025-02-25;Tuesday;Gabriel;48;15;Esfiha;Alho com Queijo;60;Fina;Sem tomate;Queijo extra;"Refrigerante;Água;Suco;Cerveja";"Sprite;Água com Gás;Del Valle Uva;Brahma";"15;30;15;30";"Com Gelo e Limão;Com Gelo;Com Gelo e Limão;Com Gelo";90;15;Cartão de Débito;Não
2025-02-25;Tuesday;Karen;43;15;Esfiha;Siciliana;60;Fina;Sem tomate;Nenhum;"Refrigerante;Água;Suco;Cerveja";"Sprite;Água com Gás;Del Valle Uva;Brahma";"15;30;15;30";"Com Gelo e Limão;Com Gelo;Com Gelo e Limão;Com Gelo";90;15;Cartão de Débito;Não
2025-02-25;Tuesday;Olívia;10;7;Esfiha;Pepperoni;28;Fina;Sem azeitonas;Nenhum;"Suco;Cerveja";"Suco Natural;Brahma";"7;14";"Com Gelo e Limão;Sem Gelo";21;7;Cartão de Crédito;Não
2025-02-25;Tuesday;Heloísa;1;5;Pizza;Portuguesa;2;Fina;Nenhum;Nenhum;Drink;Caipirinha;5;Sem Gelo;5;5;Pix;Não
2025-02-25;Tuesday;Pietra;11;5;Pizza;Bacon;2;Fina;Sem cebola;Catupiry extra;Drink;Caipirinha;5;Sem Gelo;5;5;Pix;Não
2025-02-25;Tuesday;Heloísa;25;3;Pizza;Napolitana;1;Recheada;Nenhum;Nenhum;Suco;Del Valle Maracujá;3;Com Gelo;3;3;Cartão de Crédito;Sim
2025-02-25;Tuesday;Vinícius;50;1;Esfiha;Nutella;4;Fina;Sem chocolate;Chocolate extra;Água;Água com Gás;2;Com Gelo;2;2;Pix;Não
2025-02-25;Tuesday;Tatiana;48;4;Pizza;Calabresa;2;Fina;Nenhum;Queijo extra;Refrigerante;Coca-Cola;4;Com Gelo e Limão;4;8;Cartão de Crédito;Sim
2025-02-25;Tuesday;Kevin;31;4;Pizza;Zucchini ao Pesto;2;Fina;Nenhum;Nenhum;Refrigerante;Coca-Cola;4;Com Gelo e Limão;4;8;Cartão de Crédito;Sim
2025-02-25;Tuesday;Otávio;19;5;Esfiha;Siciliana;20;Tradicional;Sem queijo;Catupiry extra;Refrigerante;Sprite;5;Sem Gelo;5;10;Pix;Não
2025-02-25;Tuesday;Paulo;13;3;Pizza;Banana com Canela;1;Tradicional;Sem chocolate;Morango extra;Drink;Caipirinha;3;Sem Gelo;3;3;Cartão de Débito;Não
2025-02-25;Tuesday;Samuel;45;8;Esfiha;Mequi;32;Fina;Nenhum;Catupiry extra;"Cerveja;Suco";"Skol;Suco Natural";"16;8";"Com Gelo;Temperatura Ambiente";24;16;Cartão de Débito;Não
2025-02-25;Tuesday;Bernardo;27;2;Pizza;Corleone;1;Tradicional;Nenhum;Nenhum;Cerveja;Antarctica;4;Sem Gelo;4;4;Cartão de Débito;Não
2025-02-25;Tuesday;Kevin;1;4;Pizza;Zucchini ao Pesto;2;Fina;Sem cebola;Catupiry extra;Suco;Del Valle Uva;4;Com Gelo;4;4;Cartão de Crédito;Sim
2025-02-25;Tuesday;Yasmin;18;5;Esfiha;Vegetariana;20;Tradicional;Nenhum;Catupiry extra;Água;Água Sem Gás;10;Com Gelo;10;5;Cartão de Débito;Sim
2025-02-25;Tuesday;Ana;14;5;Esfiha;Marguerita;20;Fina;Nenhum;Nenhum;Vinho;Vinho Branco;2;Com Gelo;2;10;Vale Refeição;Não
2025-02-25;Tuesday;Cecília;47;5;Esfiha;Mequi;20;Tradicional;Sem tomate;Bacon extra;Água;Água Sem Gás;10;Com Gelo;10;5;Cartão de Débito;Sim
2025-02-25;Tuesday;Ursula;34;4;Esfiha;Baiana;16;Recheada;Nenhum;Catupiry extra;Vinho;Vinho Rosé;2;Temperatura Ambiente;2;8;Pix;Não
2025-02-25;Tuesday;Bernardo;2;9;Esfiha;Alho com Queijo;36;Tradicional;Sem tomate;Cebola extra;"Suco;Cerveja;Água";"Del Valle Maracujá;Brahma;Água Mineral";"9;18;18";"Com Gelo;Com Gelo e Limão;Sem Gelo";45;9;Pix;Sim
2025-02-25;Tuesday;Helena;11;4;Esfiha;Frango com Queijo;16;Recheada;Nenhum;Nenhum;Vinho;Vinho Rosé;2;Temperatura Ambiente;2;8;Pix;Não
2025-02-25;Tuesday;Alice;6;6;Pizza;Corleone;3;Recheada;Nenhum;Nenhum;Cerveja;Corona;12;Com Gelo;12;6;Pix;Não
2025-02-25;Tuesday;Ana;41;6;Pizza;Napolitana;3;Recheada;Nenhum;Nenhum;Cerveja;Corona;12;Com Gelo;12;6;Pix;Não
2025-02-25;Tuesday;Gabriel;16;6;Pizza;Queijo;3;Recheada;Nenhum;Nenhum;Cerveja;Corona;12;Com Gelo;12;6;Pix;Não
2025-02-25;Tuesday;Daniela;47;6;Pizza;Queijo;3;Recheada;Nenhum;Nenhum;"Vinho;Suco";"Vinho Branco;Del Valle Uva";"3;6";"Sem Gelo;Sem Gelo";9;6;Pix;Sim
2025-02-25;Tuesday;Carlos;48;6;Pizza;Pistache;3;Recheada;Sem morango;Chocolate extra;"Vinho;Suco";"Vinho Branco;Del Valle Uva";"3;6";"Sem Gelo;Sem Gelo";9;6;Pix;Sim
2025-02-25;Tuesday;Paulo;8;1;Pizza;Nutella;0;Fina;Sem morango;Chocolate extra;Refrigerante;Pepsi;1;Sem Gelo;1;2;Pix;Sim
2025-02-25;Tuesday;Quésia;18;2;Pizza;Baiana;1;Integral;Nenhum;Catupiry extra;Vinho;Vinho Rosé;1;Com Gelo e Limão;1;2;Cartão de Crédito;Não
2025-02-25;Tuesday;Alice;7;6;Pizza;Mequi;3;Fina;Nenhum;Nenhum;"Refrigerante;Cerveja";"Coca-Cola;Skol";"6;12";"Com Gelo;Com Gelo";18;12;Cartão de Crédito;Não
2025-02-25;Tuesday;William;23;2;Pizza;Banana com Canela;1;Recheada;Nenhum;Leite condensado extra;Refrigerante;Fanta Laranja;2;Sem Gelo;2;4;Vale Refeição;Não
2025-02-25;Tuesday;Otávio;50;2;Esfiha;Chocolate;8;Tradicional;Sem leite condensado;Leite condensado extra;Água;Água Mineral;4;Com Gelo e Limão;4;2;Cartão de Débito;Sim
2025-02-25;Tuesday;Ana;6;7;Pizza;Queijo;3;Tradicional;Nenhum;Catupiry extra;"Cerveja;Água";"Skol;Água Sem Gás";"14;14";"Com Gelo;Com Gelo";28;14;Cartão de Crédito;Sim
2025-02-25;Tuesday;Elena;49;5;Pizza;Napolitana;2;Tradicional;Sem azeitonas;Bacon extra;Drink;Caipirinha;5;Sem Gelo;5;5;Pix;Não
2025-02-25;Tuesday;Alice;47;8;Esfiha;Napolitana;32;Fina;Sem azeitonas;Bacon extra;"Cerveja;Suco";"Skol;Suco Natural";"16;8";"Com Gelo;Temperatura Ambiente";24;16;Cartão de Débito;Não
2025-02-25;Tuesday;Miguel;22;7;Esfiha;Marguerita;28;Fina;Nenhum;Nenhum;"Suco;Cerveja";"Suco Natural;Brahma";"7;14";"Com Gelo e Limão;Sem Gelo";21;7;Cartão de Crédito;Não
2025-02-25;Tuesday;Otávio;38;6;Pizza;Nutella;3;Fina;Sem morango;Chocolate extra;"Refrigerante;Cerveja";"Coca-Cola;Skol";"6;12";"Com Gelo;Com Gelo";18;12;Cartão de Crédito;Não
2025-02-25;Tuesday;Ricardo;16;5;Pizza;Mequi;2;Tradicional;Nenhum;Queijo extra;Drink;Caipirinha;5;Sem Gelo;5;5;Pix;Não
2025-02-25;Tuesday;Paulo;5;4;Esfiha;Napoli ao Pesto;16;Tradicional;Nenhum;Queijo extra;Refrigerante;Pepsi;4;Temperatura Ambiente;4;8;Cartão de Crédito;Não
2025-02-25;Tuesday;Daniela;11;7;Pizza;Chocolate;3;Tradicional;Nenhum;Morango extra;"Cerveja;Água";"Skol;Água Sem Gás";"14;14";"Com Gelo;Com Gelo";28;14;Cartão de Crédito;Sim
2025-02-25;Tuesday;Cecília;45;7;Esfiha;Romeu e Julieta;28;Fina;Nenhum;Leite condensado extra;"Suco;Cerveja";"Suco Natural;Brahma";"7;14";"Com Gelo e Limão;Sem Gelo";21;7;Cartão de Crédito;Não
2025-02-25;Tuesday;Paulo;3;5;Pizza;Pistache;2;Tradicional;Nenhum;Chocolate extra;Drink;Caipirinha;5;Sem Gelo;5;5;Pix;Não
2025-02-25;Tuesday;Tatiana;9;9;Esfiha;Banana com Canela;36;Tradicional;Sem chocolate;Chocolate extra;"Suco;Cerveja;Água";"Del Valle Maracujá;Brahma;Água Mineral";"9;18;18";"Com Gelo;Com Gelo e Limão;Sem Gelo";45;9;Pix;Sim
2025-02-26;Wednesday;Vinícius;44;4;Pizza;Alho com Queijo;2;Tradicional;Sem cebola;Nenhum;Suco;Del Valle Maracujá;4;Temperatura Ambiente;4;4;Pix;Sim
2025-02-26;Wednesday;Felipe;28;6;Pizza;Nutella;3;Recheada;Sem morango;Morango extra;"Suco;Cerveja";"Del Valle Maracujá;Antarctica";"6;12";"Com Gelo;Com Gelo e Limão";18;6;Cartão de Débito;Sim
2025-02-26;Wednesday;Elena;18;15;Esfiha;Vegetariana;60;Fina;Sem azeitonas;Bacon extra;"Água;Refrigerante;Suco;Cerveja";"Água Mineral;Sprite;Suco Natural;Corona";"30;15;15;30";"Com Gelo;Temperatura Ambiente;Com Gelo;Temperatura Ambiente";90;15;Pix;Sim
2025-02-26;Wednesday;Davi;14;9;Esfiha;Napoli ao Pesto;36;Recheada;Sem azeitonas;Bacon extra;"Drink;Vinho;Cerveja";"Piña Colada;Vinho Rosé;Brahma";"9;4;18";"Com Gelo;Com Gelo;Temperatura Ambiente";31;9;Pix;Não
2025-02-26;Wednesday;Carlos;30;7;Pizza;Zucchini ao Pesto;3;Tradicional;Nenhum;Catupiry extra;Refrigerante;Pepsi;7;Com Gelo e Limão;7;14;Cartão de Crédito;Não
2025-02-26;Wednesday;Júlia;32;9;Pizza;Calabresa;4;Sem Glúten;Sem cebola;Nenhum;"Refrigerante;Cerveja;Água";"Guaraná Antártica;Império Pilsen;Água Sem Gás";"9;18;18";"Com Gelo;Com Gelo;Com Gelo";45;9;Dinheiro;Não
2025-02-26;Wednesday;Yasmin;9;4;Pizza;Pepperoni;2;Sem Glúten;Nenhum;Bacon extra;Refrigerante;Guaraná Antártica;4;Temperatura Ambiente;4;4;Cartão de Débito;Não
2025-02-26;Wednesday;Elena;28;15;Esfiha;Chocolate;60;Fina;Nenhum;Chocolate extra;"Água;Refrigerante;Suco;Cerveja";"Água Mineral;Sprite;Suco Natural;Corona";"30;15;15;30";"Com Gelo;Temperatura Ambiente;Com Gelo;Temperatura Ambiente";90;15;Pix;Sim
2025-02-26;Wednesday;Ursula;42;6;Esfiha;Zucchini ao Pesto;24;Tradicional;Nenhum;Nenhum;"Refrigerante;Suco";"Guaraná Antártica;Del Valle Uva";"6;6";"Sem Gelo;Com Gelo e Limão";12;6;Cartão de Crédito;Sim
2025-02-26;Wednesday;Nina;15;2;Pizza;Corleone;1;Tradicional;Sem queijo;Nenhum;Cerveja;Império Pilsen;4;Com Gelo;4;4;Pix;Não
2025-02-26;Wednesday;Thiago;37;6;Pizza;Portuguesa;3;Recheada;Sem cebola;Queijo extra;"Suco;Água";"Del Valle Laranja;Água Mineral";"6;12";"Com Gelo;Com Gelo";18;6;Cartão de Débito;Sim
2025-02-26;Wednesday;Otávio;17;6;Pizza;Corleone;3;Recheada;Nenhum;Queijo extra;"Suco;Água";"Del Valle Laranja;Água Mineral";"6;12";"Com Gelo;Com Gelo";18;6;Cartão de Débito;Sim
2025-02-26;Wednesday;Nathan;17;4;Pizza;Vegetariana;2;Tradicional;Sem tomate;Cebola extra;Suco;Del Valle Maracujá;4;Temperatura Ambiente;4;4;Pix;Sim
2025-02-26;Wednesday;Eduardo;4;15;Esfiha;Mequi;60;Fina;Nenhum;Queijo extra;"Água;Refrigerante;Suco;Cerveja";"Água Mineral;Sprite;Suco Natural;Corona";"30;15;15;30";"Com Gelo;Temperatura Ambiente;Com Gelo;Temperatura Ambiente";90;15;Pix;Sim
2025-02-26;Wednesday;Carlos;6;3;Esfiha;Portuguesa;12;Tradicional;Sem cebola;Nenhum;Cerveja;Antarctica;6;Com Gelo;6;3;Cartão de Débito;Não
2025-02-26;Wednesday;Miguel;30;2;Pizza;Romeu e Julieta;1;Tradicional;Nenhum;Morango extra;Suco;Del Valle Laranja;2;Com Gelo;2;4;Pix;Não
2025-02-26;Wednesday;Zeca;32;7;Pizza;Queijo;3;Fina;Nenhum;Nenhum;Suco;Suco Natural;7;Com Gelo;7;7;Cartão de Débito;Não
2025-02-26;Wednesday;Carlos;42;7;Pizza;Bacon;3;Tradicional;Sem cebola;Queijo extra;Refrigerante;Pepsi;7;Com Gelo e Limão;7;14;Cartão de Crédito;Não
2025-02-26;Wednesday;Yasmin;9;6;Pizza;Queijo;3;Tradicional;Sem queijo;Catupiry extra;Vinho;Vinho Branco;3;Sem Gelo;3;12;Dinheiro;Não
2025-02-26;Wednesday;Paulo;46;7;Pizza;Banana com Canela;3;Fina;Nenhum;Leite condensado extra;Suco;Suco Natural;7;Com Gelo;7;7;Cartão de Débito;Não
2025-02-26;Wednesday;Isaac;48;6;Esfiha;Napoli ao Pesto;24;Fina;Sem queijo;Catupiry extra;Refrigerante;Fanta Laranja;6;Com Gelo;6;12;Pix;Não
2025-02-26;Wednesday;Lara;45;4;Esfiha;Banana com Canela;16;Tradicional;Nenhum;Nenhum;Água;Água com Gás;8;Com Gelo e Limão;8;8;Cartão de Crédito;Não
2025-02-26;Wednesday;Nathan;28;6;Pizza;Romeu e Julieta;3;Recheada;Nenhum;Morango extra;"Suco;Água";"Del Valle Laranja;Água Mineral";"6;12";"Com Gelo;Com Gelo";18;6;Cartão de Débito;Sim
2025-02-26;Wednesday;Vinícius;3;6;Pizza;Queijo;3;Recheada;Sem tomate;Nenhum;"Suco;Cerveja";"Del Valle Maracujá;Antarctica";"6;12";"Com Gelo;Com Gelo e Limão";18;6;Cartão de Débito;Sim
2025-02-26;Wednesday;Paulo;49;1;Pizza;Nutella;0;Recheada;Sem morango;Chocolate extra;Vinho;Vinho Branco;0;Com Gelo;0;2;Vale Refeição;Não
2025-02-26;Wednesday;Elena;16;2;Esfiha;Zucchini ao Pesto;8;Recheada;Sem tomate;Queijo extra;Água;Água com Gás;4;Com Gelo e Limão;4;4;Cartão de Crédito;Não
2025-02-26;Wednesday;Sabrina;49;6;Pizza;Frango com Queijo;3;Fina;Nenhum;Bacon extra;Água;Água com Gás;12;Sem Gelo;12;6;Cartão de Débito;Sim
2025-02-26;Wednesday;Felipe;24;9;Esfiha;Portuguesa;36;Recheada;Sem queijo;Bacon extra;"Drink;Vinho;Cerveja";"Piña Colada;Vinho Rosé;Brahma";"9;4;18";"Com Gelo;Com Gelo;Temperatura Ambiente";31;9;Pix;Não
2025-02-26;Wednesday;Fernanda;10;2;Esfiha;Baiana;8;Tradicional;Nenhum;Cebola extra;Cerveja;Skol;4;Com Gelo;4;2;Pix;Sim
2025-02-26;Wednesday;Cecília;4;3;Pizza;Baiana;1;Tradicional;Sem tomate;Catupiry extra;Cerveja;Antarctica;6;Temperatura Ambiente;6;3;Cartão de Crédito;Não
2025-02-26;Wednesday;Heloísa;33;6;Pizza;Queijo;3;Fina;Sem cebola;Queijo extra;Água;Água com Gás;12;Sem Gelo;12;6;Cartão de Débito;Sim
2025-02-26;Wednesday;Gustavo;5;6;Pizza;Mequi;3;Fina;Sem tomate;Cebola extra;Água;Água com Gás;12;Sem Gelo;12;6;Cartão de Débito;Sim
2025-02-26;Wednesday;Paulo;16;9;Esfiha;Banana com Canela;36;Tradicional;Sem morango;Morango extra;"Água;Cerveja";"Água Sem Gás;Corona";"18;18";"Com Gelo e Limão;Sem Gelo";36;18;Dinheiro;Não
2025-02-26;Wednesday;Mariana;21;9;Esfiha;Romeu e Julieta;36;Recheada;Sem morango;Chocolate extra;"Drink;Vinho;Cerveja";"Piña Colada;Vinho Rosé;Brahma";"9;4;18";"Com Gelo;Com Gelo;Temperatura Ambiente";31;9;Pix;Não
2025-02-26;Wednesday;Heloísa;32;9;Esfiha;Baiana;36;Fina;Nenhum;Queijo extra;"Água;Cerveja";"Água com Gás;Skol";"18;18";"Sem Gelo;Com Gelo e Limão";36;18;Pix;Não
2025-02-26;Wednesday;Ursula;44;9;Esfiha;Napolitana;36;Fina;Sem tomate;Catupiry extra;"Água;Cerveja";"Água com Gás;Skol";"18;18";"Sem Gelo;Com Gelo e Limão";36;18;Pix;Não
2025-02-26;Wednesday;Leonardo;47;3;Pizza;Mequi;1;Tradicional;Sem azeitonas;Catupiry extra;Cerveja;Brahma;6;Com Gelo e Limão;6;3;Pix;Não
2025-02-26;Wednesday;Mariana;16;3;Esfiha;Napolitana;12;Tradicional;Sem cebola;Nenhum;Cerveja;Antarctica;6;Com Gelo;6;3;Cartão de Débito;Não
2025-02-26;Wednesday;Olívia;19;9;Esfiha;Banana com Canela;36;Fina;Sem morango;Morango extra;"Água;Cerveja";"Água com Gás;Skol";"18;18";"Sem Gelo;Com Gelo e Limão";36;18;Pix;Não
2025-02-26;Wednesday;Ximena;25;9;Pizza;Zucchini ao Pesto;4;Recheada;Nenhum;Cebola extra;"Vinho;Refrigerante";"Vinho Rosé;Guaraná Antártica";"4;9";"Com Gelo e Limão;Com Gelo";13;18;Cartão de Débito;Não
2025-02-26;Wednesday;Bernardo;35;1;Pizza;Mequi;0;Integral;Sem cebola;Cebola extra;Refrigerante;Coca-Cola;1;Com Gelo;1;1;Pix;Sim
2025-02-26;Wednesday;Alice;6;9;Pizza;Pepperoni;4;Recheada;Sem cebola;Nenhum;"Vinho;Refrigerante";"Vinho Rosé;Guaraná Antártica";"4;9";"Com Gelo e Limão;Com Gelo";13;18;Cartão de Débito;Não
2025-02-26;Wednesday;Daniela;24;9;Pizza;Pepperoni;4;Sem Glúten;Sem cebola;Nenhum;"Refrigerante;Cerveja;Água";"Guaraná Antártica;Império Pilsen;Água Sem Gás";"9;18;18";"Com Gelo;Com Gelo;Com Gelo";45;9;Dinheiro;Não
2025-02-26;Wednesday;Paulo;49;4;Esfiha;Bacon;16;Tradicional;Sem azeitonas;Catupiry extra;Água;Água com Gás;8;Com Gelo e Limão;8;8;Cartão de Crédito;Não
2025-02-26;Wednesday;Bruno;10;9;Esfiha;Alho com Queijo;36;Fina;Nenhum;Catupiry extra;"Água;Cerveja";"Água com Gás;Skol";"18;18";"Sem Gelo;Com Gelo e Limão";36;18;Pix;Não
2025-02-26;Wednesday;Bernardo;20;3;Pizza;Bacon;1;Tradicional;Sem tomate;Nenhum;Água;Água Sem Gás;6;Com Gelo;6;3;Cartão de Crédito;Não
2025-02-26;Wednesday;Eduardo;16;3;Pizza;Zucchini ao Pesto;1;Tradicional;Sem tomate;Nenhum;Água;Água Sem Gás;6;Com Gelo;6;3;Cartão de Crédito;Não
2025-02-26;Wednesday;Pietra;11;5;Pizza;Banana com Canela;2;Tradicional;Sem morango;Morango extra;Suco;Suco de Frutas;5;Com Gelo;5;10;Dinheiro;Não
2025-02-26;Wednesday;Igor;12;3;Pizza;Calabresa;1;Tradicional;Nenhum;Nenhum;Suco;Del Valle Uva;3;Sem Gelo;3;3;Cartão de Débito;Sim
2025-02-26;Wednesday;Helena;15;5;Pizza;Siciliana;2;Tradicional;Sem tomate;Nenhum;Suco;Suco de Frutas;5;Com Gelo;5;10;Dinheiro;Não
2025-02-26;Wednesday;Rafaela;13;1;Esfiha;Queijo;4;Tradicional;Sem queijo;Catupiry extra;Cerveja;Skol;2;Com Gelo e Limão;2;1;Pix;Sim
2025-02-26;Wednesday;Juliana;12;9;Pizza;Baiana;4;Sem Glúten;Sem cebola;Cebola extra;"Refrigerante;Cerveja;Água";"Guaraná Antártica;Império Pilsen;Água Sem Gás";"9;18;18";"Com Gelo;Com Gelo;Com Gelo";45;9;Dinheiro;Não
2025-02-26;Wednesday;Quésia;2;6;Esfiha;Calabresa;24;Tradicional;Sem cebola;Cebola extra;"Refrigerante;Suco";"Guaraná Antártica;Del Valle Uva";"6;6";"Sem Gelo;Com Gelo e Limão";12;6;Cartão de Crédito;Sim
2025-02-26;Wednesday;Carlos;7;4;Pizza;Mequi;2;Fina;Sem cebola;Queijo extra;Água;Água Sem Gás;8;Sem Gelo;8;8;Cartão de Débito;Sim
2025-02-26;Wednesday;Vinícius;26;2;Pizza;Frango com Queijo;1;Tradicional;Nenhum;Catupiry extra;Água;Água Mineral;4;Com Gelo e Limão;4;4;Cartão de Débito;Sim
